SOURCE: ISic000655-t-a.csv
KEY: 1.1.00001.1
Element  Group  Fit_Area  Sigma_Area  Mass_fraction  
S  K  8.388211e+02  4.64e+01  0.04185  
Cl  K  1.637261e+02  4.64e+01  0.003706  
Ar  K  5.350690e+02  5.92e+01  0.006113  
K  K  9.641184e+02  4.83e+01  0.005189  
Ca  K  1.106548e+05  3.39e+02  0.3088  
Sc  K  9.989599e+00  8.29e+01  1.669e-05  
Ti  K  2.013780e+02  3.38e+01  0.0001997  
V  K  1.097003e-02  2.28e+01  6.747e-09  
Cr  K  8.088173e+01  1.98e+01  3.073e-05  
Mn  K  1.171223e+02  2.21e+01  2.95e-05  
Fe  K  5.681094e+03  7.97e+01  0.0009469  
Co  K  2.096108e+00  2.39e+01  2.489e-07  
Ni  K  5.007055e+01  2.82e+01  6.838e-06  
Cu  K  3.608227e+02  2.79e+01  6.611e-05  
Zn  K  1.873927e+02  2.49e+01  2.933e-05  
As  K  1.300977e+00  7.80e+01  3.791e-07  
Rb  K  3.578289e+02  8.03e+01  5.559e-05  
Sr  K  4.427754e+03  1.15e+02  0.0006336  
Y  K  8.342448e+02  9.93e+01  0.000112  
Zr  K  3.027819e+02  1.06e+02  3.9e-05  
Rh  K  1.592025e+04  4.33e+03  0.003471  
